image_name,image_url,height,width,rotation_angle,annotations/0/id,annotations/0/category_name,annotations/0/area,annotations/0/creator,annotations/0/keypoints/0,annotations/0/keypoints/1,annotations/0/keypoints/2,annotations/0/keypoints/3,annotations/0/keypoints/4,annotations/0/keypoints/5,annotations/0/keypoints/6,annotations/0/keypoints/7,annotations/0/keypoints/8,annotations/0/keypoints/9,annotations/0/keypoints/10,annotations/0/keypoints/11,annotations/0/keypoints/12,annotations/0/keypoints/13,annotations/0/keypoints/14,annotations/0/keypoints/15,annotations/0/keypoints/16,annotations/0/keypoints/17,annotations/0/keypoints/18,annotations/0/keypoints/19,annotations/0/keypoints/20,annotations/0/keypoints/21,annotations/0/keypoints/22,annotations/0/keypoints/23,annotations/0/keypoints/24,annotations/0/keypoints/25,annotations/0/keypoints/26,annotations/0/keypoints/27,annotations/0/keypoints/28,annotations/0/keypoints/29
1216.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1911126500b57d91d60.png,480,640,0,62aeb945bb1886000cae6bd7,acupoints,0,nguyenhoainamfs0502@gmail.com,238,193,2,250,148,2,289,146,2,324,151,2,348,134,2,387,112,2,414,134,2,358,86,2,303,85,2,264,111,2
1217.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1981126500b57d91d6c.png,480,640,0,62aeb94fbb1886000cae6bd8,acupoints,0,nguyenhoainamfs0502@gmail.com,244,192,2,252,146,2,290,148,2,331,154,2,357,136,2,384,115,2,421,142,2,365,86,2,313,81,2,271,107,2
1218.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea18d1126500b57d91d59.png,480,640,0,62aeb95abb1886000cae6bd9,acupoints,0,nguyenhoainamfs0502@gmail.com,241,186,2,258,144,2,300,149,2,338,156,2,361,140,2,397,122,2,423,142,2,367,83,2,317,78,2,281,102,2
1219.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea19b1126500b57d91d6e.png,480,640,0,62aeb967bb1886000cae6bda,acupoints,0,nguyenhoainamfs0502@gmail.com,244,186,2,261,143,2,302,152,2,337,155,2,360,142,2,393,118,2,424,146,2,373,84,2,322,79,2,275,102,2
122.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2021126500b57d91e10.png,480,640,0,62aeb972bb1886000cae6bdb,acupoints,0,nguyenhoainamfs0502@gmail.com,146,174,2,176,136,2,228,159,2,252,173,2,280,164,2,319,147,2,343,177,2,297,82,2,247,67,2,191,85,2
1220.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1961126500b57d91d68.png,480,640,0,62aeb97ebb1886000cae6bdc,acupoints,0,nguyenhoainamfs0502@gmail.com,246,183,2,265,141,2,311,147,2,343,154,2,370,144,2,411,127,2,436,160,2,377,86,2,332,79,2,288,97,2
1221.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f21126500b57d91df8.png,480,640,0,62aeb98abb1886000cae6bdd,acupoints,0,nguyenhoainamfs0502@gmail.com,253,182,2,270,137,2,314,147,2,349,155,2,373,147,2,409,126,2,439,168,2,383,86,2,343,76,2,297,94,2
1222.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea18c1126500b57d91d58.png,480,640,0,62aeb995bb1886000cae6bde,acupoints,0,nguyenhoainamfs0502@gmail.com,263,203,2,283,160,2,326,169,2,363,182,2,393,167,2,423,142,2,457,171,2,404,88,2,348,79,2,299,106,2
1223.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1911126500b57d91d61.png,480,640,0,62aeb9a0bb1886000cae6bdf,acupoints,0,nguyenhoainamfs0502@gmail.com,287,212,2,313,177,2,361,196,2,394,207,2,425,196,2,465,173,2,491,207,2,444,104,2,385,95,2,328,120,2
1224.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1901126500b57d91d5f.png,480,640,0,62aeb9aabb1886000cae6be0,acupoints,0,nguyenhoainamfs0502@gmail.com,294,214,2,329,177,2,384,201,2,412,222,2,439,211,2,479,184,2,501,221,2,459,110,2,407,96,2,348,115,2
1225.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1991126500b57d91d6d.png,480,640,0,62aeb9b6bb1886000cae6be1,acupoints,0,nguyenhoainamfs0502@gmail.com,301,225,2,336,185,2,389,209,2,420,227,2,450,217,2,486,191,2,508,239,2,464,116,2,402,102,2,352,121,2
1226.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1921126500b57d91d62.png,480,640,0,62aeb9c7bb1886000cae6be2,acupoints,0,nguyenhoainamfs0502@gmail.com,301,224,2,337,179,2,393,208,2,422,227,2,449,213,2,488,189,2,509,235,2,465,115,2,398,102,2,340,129,2
1227.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1fb1126500b57d91e06.png,480,640,0,62aeb9debb1886000cae6be3,acupoints,0,nguyenhoainamfs0502@gmail.com,305,234,2,330,190,2,377,199,2,412,212,2,441,195,2,470,168,2,508,196,2,441,110,2,377,108,2,332,137,2
1228.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f81126500b57d91e02.png,480,640,0,62aeb9e6bb1886000cae6be4,acupoints,0,nguyenhoainamfs0502@gmail.com,306,232,2,332,189,2,380,200,2,415,210,2,436,195,2,477,169,2,511,192,2,450,110,2,393,107,2,341,136,2
1229.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f11126500b57d91df7.png,480,640,0,62aeb9f0bb1886000cae6be5,acupoints,0,nguyenhoainamfs0502@gmail.com,316,228,2,336,182,2,389,192,2,417,203,2,444,186,2,480,165,2,517,187,2,455,112,2,395,109,2,351,135,2
123.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d71126500b57d91f5d.png,480,640,0,62aeb9fabb1886000cae6be6,acupoints,0,nguyenhoainamfs0502@gmail.com,138,183,2,164,138,2,207,158,2,236,176,2,271,161,2,307,144,2,332,177,2,294,80,2,241,69,2,184,83,2
1230.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1fc1126500b57d91e07.png,480,640,0,62aeba06bb1886000cae6be7,acupoints,0,nguyenhoainamfs0502@gmail.com,324,227,2,348,176,2,390,187,2,423,202,2,449,187,2,489,157,2,520,187,2,464,110,2,408,104,2,360,133,2
1231.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f51126500b57d91dfd.png,480,640,0,62aeba10bb1886000cae6be8,acupoints,0,nguyenhoainamfs0502@gmail.com,327,217,2,345,169,2,398,176,2,428,189,2,455,181,2,494,157,2,521,184,2,468,113,2,411,104,2,365,125,2
1232.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f71126500b57d91e00.png,480,640,0,62aeba19bb1886000cae6be9,acupoints,0,nguyenhoainamfs0502@gmail.com,350,198,2,361,152,2,412,157,2,449,171,2,471,155,2,505,134,2,536,168,2,477,93,2,426,86,2,375,107,2
1233.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1fa1126500b57d91e04.png,480,640,0,62aeba22bb1886000cae6bea,acupoints,0,nguyenhoainamfs0502@gmail.com,372,187,2,399,144,2,444,154,2,473,170,2,503,158,2,542,142,2,569,175,2,523,96,2,476,85,2,425,99,2
1234.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f61126500b57d91dff.png,480,640,0,62aeba2ebb1886000cae6beb,acupoints,0,nguyenhoainamfs0502@gmail.com,374,166,2,398,127,2,449,134,2,478,148,2,507,134,2,541,121,2,568,167,2,519,86,2,467,73,2,419,90,2
1235.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1f41126500b57d91dfc.png,480,640,0,62aeba3cbb1886000cae6bec,acupoints,0,nguyenhoainamfs0502@gmail.com,367,170,2,380,122,2,425,128,2,457,137,2,479,123,2,512,102,2,549,150,2,489,76,2,442,69,2,401,88,2
1236.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ae1126500b57d920a4.png,480,640,0,62aeba4abb1886000cae6bed,acupoints,0,nguyenhoainamfs0502@gmail.com,359,168,2,374,123,2,413,123,2,445,129,2,474,119,2,506,100,2,538,141,2,480,74,2,437,66,2,393,88,2
1237.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3aa1126500b57d9209e.png,480,640,0,62aebac0bb1886000cae6bee,acupoints,0,nguyenhoainamfs0502@gmail.com,348,163,2,368,119,2,418,133,2,447,144,2,474,131,2,512,108,2,537,147,2,488,62,2,443,54,2,389,75,2
1238.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3a71126500b57d9209a.png,480,640,0,62aebac8bb1886000cae6bef,acupoints,0,nguyenhoainamfs0502@gmail.com,343,176,2,377,132,2,424,152,2,452,166,2,473,152,2,508,128,2,535,157,2,486,60,2,430,51,2,389,68,2
1239.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37f1126500b57d92060.png,480,640,0,62aebad2bb1886000cae6bf0,acupoints,0,nguyenhoainamfs0502@gmail.com,342,178,2,369,140,2,413,157,2,446,163,2,474,155,2,507,131,2,535,159,2,483,61,2,423,53,2,378,81,2
124.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ff1126500b57d91e0c.png,480,640,0,62aebae7bb1886000cae6bf1,acupoints,0,nguyenhoainamfs0502@gmail.com,135,170,2,163,139,2,197,160,2,222,175,2,254,163,2,296,145,2,329,171,2,294,84,2,241,65,2,183,81,2
1240.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2771126500b57d91ec9.png,480,640,0,62aebf39bb1886000cae6c1a,acupoints,0,nguyenhoainamfs0502@gmail.com,330,181,2,353,139,2,396,156,2,432,168,2,457,153,2,489,129,2,521,155,2,465,59,2,405,62,2,349,80,2
1241.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2761126500b57d91ec7.png,480,640,0,62aebb07bb1886000cae6bf2,acupoints,0,nguyenhoainamfs0502@gmail.com,314,179,2,328,133,2,372,142,2,400,150,2,424,134,2,463,107,2,502,131,2,447,54,2,390,51,2,342,88,2
1242.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2781126500b57d91eca.png,480,640,0,62aebb11bb1886000cae6bf3,acupoints,0,nguyenhoainamfs0502@gmail.com,309,186,2,319,138,2,353,150,2,379,159,2,401,138,2,441,111,2,486,133,2,444,56,2,386,53,2,345,83,2
1243.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37c1126500b57d9205c.png,480,640,0,62aebb1cbb1886000cae6bf4,acupoints,0,nguyenhoainamfs0502@gmail.com,310,187,2,315,143,2,350,152,2,377,161,2,401,149,2,441,116,2,481,129,2,447,57,2,386,57,2,341,84,2
1244.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37e1126500b57d9205e.png,480,640,0,62aebb26bb1886000cae6bf5,acupoints,0,nguyenhoainamfs0502@gmail.com,319,186,2,331,147,2,361,159,2,391,169,2,411,157,2,458,128,2,499,144,2,458,57,2,391,59,2,347,88,2
1245.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37c1126500b57d9205b.png,480,640,0,62aebb31bb1886000cae6bf6,acupoints,0,nguyenhoainamfs0502@gmail.com,322,182,2,336,142,2,375,163,2,402,174,2,426,159,2,468,129,2,508,150,2,469,61,2,405,57,2,353,84,2
1246.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1931126500b57d91d64.png,480,640,0,62aebb3abb1886000cae6bf7,acupoints,0,nguyenhoainamfs0502@gmail.com,328,182,2,344,142,2,388,158,2,417,169,2,444,153,2,481,125,2,521,148,2,472,60,2,410,55,2,365,83,2
1247.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1961126500b57d91d69.png,480,640,0,62aebb48bb1886000cae6bf8,acupoints,0,nguyenhoainamfs0502@gmail.com,333,176,2,353,142,2,399,160,2,427,171,2,456,159,2,492,131,2,526,154,2,479,58,2,422,52,2,372,78,2
1248.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1951126500b57d91d67.png,480,640,0,62aebb90bb1886000cae6bf9,acupoints,0,nguyenhoainamfs0502@gmail.com,344,180,2,364,141,2,416,158,2,448,172,2,473,160,2,511,133,2,534,161,2,484,62,2,431,53,2,376,73,2
1249.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea18e1126500b57d91d5b.png,480,640,0,62aebb9dbb1886000cae6bfa,acupoints,0,nguyenhoainamfs0502@gmail.com,373,186,2,408,140,2,459,164,2,488,177,2,512,166,2,534,142,2,553,189,2,504,67,2,453,59,2,393,83,2
125.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2031126500b57d91e12.png,480,640,0,62aebba9bb1886000cae6bfb,acupoints,0,nguyenhoainamfs0502@gmail.com,95,214,2,110,158,2,136,178,2,166,192,2,192,179,2,239,153,2,281,184,2,258,91,2,201,80,2,150,99,2
1250.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1941126500b57d91d65.png,480,640,0,62aebbb3bb1886000cae6bfc,acupoints,0,nguyenhoainamfs0502@gmail.com,357,184,2,392,142,2,442,166,2,470,181,2,500,166,2,531,139,2,547,184,2,497,65,2,446,59,2,389,78,2
1251.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea18f1126500b57d91d5c.png,480,640,0,62aebbbdbb1886000cae6bfd,acupoints,0,nguyenhoainamfs0502@gmail.com,308,187,2,321,140,2,352,155,2,378,167,2,402,150,2,446,125,2,487,143,2,459,55,2,396,57,2,348,81,2
1252.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1971126500b57d91d6a.png,480,640,0,62aebbcabb1886000cae6bfe,acupoints,0,nguyenhoainamfs0502@gmail.com,304,183,2,318,124,2,340,135,2,364,138,2,391,124,2,421,92,2,469,111,2,441,60,2,381,56,2,341,80,2
1253.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1941126500b57d91d66.png,480,640,0,62aebbf0bb1886000cae6bff,acupoints,0,nguyenhoainamfs0502@gmail.com,297,195,2,305,134,2,311,144,2,332,145,2,351,131,2,387,97,2,442,123,2,427,64,2,361,68,2,319,98,2
1254.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1901126500b57d91d5e.png,480,640,0,62aebbfbbb1886000cae6c00,acupoints,0,nguyenhoainamfs0502@gmail.com,332,180,2,351,131,2,404,142,2,437,151,2,461,138,2,487,113,2,513,148,2,446,61,2,394,57,2,349,87,2
1255.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1931126500b57d91d63.png,480,640,0,62aebc05bb1886000cae6c01,acupoints,0,nguyenhoainamfs0502@gmail.com,335,177,2,365,130,2,418,140,2,449,151,2,474,139,2,495,113,2,519,159,2,447,60,2,395,58,2,347,88,2
1256.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27a1126500b57d91ecc.png,480,640,0,62aebc10bb1886000cae6c02,acupoints,0,nguyenhoainamfs0502@gmail.com,344,176,2,375,128,2,425,138,2,458,147,2,482,134,2,496,113,2,520,159,2,455,59,2,403,53,2,356,80,2
1257.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2791126500b57d91ecb.png,480,640,0,62aebc22bb1886000cae6c03,acupoints,0,nguyenhoainamfs0502@gmail.com,356,173,2,389,123,2,449,140,2,479,154,2,498,144,2,507,119,2,524,165,2,467,58,2,429,58,2,373,76,2
1258.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27b1126500b57d91ece.png,480,640,0,62aebc32bb1886000cae6c04,acupoints,0,nguyenhoainamfs0502@gmail.com,364,168,2,402,123,2,455,137,2,484,156,2,506,145,2,514,125,2,530,174,2,468,58,2,423,58,2,370,78,2
1259.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27e1126500b57d91ed3.png,480,640,0,62aebc3dbb1886000cae6c05,acupoints,0,nguyenhoainamfs0502@gmail.com,373,163,2,404,120,2,460,143,2,494,155,2,513,147,2,518,126,2,531,179,2,477,64,2,433,59,2,386,69,2
126.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2011126500b57d91e0f.png,480,640,0,62aebc4abb1886000cae6c06,acupoints,0,nguyenhoainamfs0502@gmail.com,79,201,2,95,152,2,123,166,2,152,181,2,180,172,2,229,146,2,267,170,2,248,90,2,184,78,2,127,98,2
1260.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27c1126500b57d91ecf.png,480,640,0,62aebc56bb1886000cae6c07,acupoints,0,nguyenhoainamfs0502@gmail.com,378,164,2,424,122,2,468,144,2,498,164,2,519,150,2,524,131,2,536,180,2,484,62,2,439,55,2,386,74,2
1261.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea30a1126500b57d91fa7.png,480,640,0,62aebc65bb1886000cae6c08,acupoints,0,nguyenhoainamfs0502@gmail.com,367,165,2,408,122,2,461,142,2,490,160,2,511,149,2,517,128,2,528,182,2,480,62,2,435,57,2,387,71,2
1262.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea30f1126500b57d91faf.png,480,640,0,62aebc72bb1886000cae6c09,acupoints,0,nguyenhoainamfs0502@gmail.com,336,166,2,360,125,2,416,144,2,451,158,2,480,146,2,501,122,2,518,176,2,463,55,2,406,55,2,356,76,2
1263.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3801126500b57d92062.png,480,640,0,62aebc7bbb1886000cae6c0a,acupoints,0,nguyenhoainamfs0502@gmail.com,335,163,2,368,124,2,418,140,2,452,157,2,478,148,2,500,121,2,519,177,2,465,56,2,403,52,2,352,79,2
1264.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3171126500b57d91fbc.png,480,640,0,62aebc85bb1886000cae6c0b,acupoints,0,nguyenhoainamfs0502@gmail.com,327,169,2,354,129,2,399,143,2,438,155,2,467,146,2,495,121,2,513,167,2,454,55,2,403,45,2,347,75,2
1265.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3201126500b57d91fcb.png,480,640,0,62aebc92bb1886000cae6c0c,acupoints,0,nguyenhoainamfs0502@gmail.com,292,187,2,311,142,2,354,155,2,385,165,2,414,152,2,452,120,2,488,146,2,439,51,2,371,48,2,323,72,2
1266.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31c1126500b57d91fc5.png,480,640,0,62aebc9fbb1886000cae6c0d,acupoints,0,nguyenhoainamfs0502@gmail.com,277,200,2,291,152,2,317,170,2,348,180,2,373,163,2,411,133,2,454,142,2,420,52,2,357,57,2,307,83,2
1267.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3211126500b57d91fcd.png,480,640,0,62aebca8bb1886000cae6c0e,acupoints,0,nguyenhoainamfs0502@gmail.com,279,198,2,286,155,2,320,170,2,348,180,2,373,163,2,412,131,2,456,144,2,420,48,2,364,58,2,318,72,2
1268.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3141126500b57d91fb7.png,480,640,0,62aebcd0bb1886000cae6c0f,acupoints,0,nguyenhoainamfs0502@gmail.com,277,203,2,285,152,2,310,167,2,336,182,2,361,162,2,404,133,2,449,152,2,419,52,2,357,55,2,305,83,2
1269.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3841126500b57d92068.png,480,640,0,62aebcdbbb1886000cae6c10,acupoints,0,nguyenhoainamfs0502@gmail.com,271,201,2,275,146,2,290,166,2,308,172,2,335,155,2,368,125,2,423,145,2,403,51,2,348,58,2,301,81,2
127.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2041126500b57d91e13.png,480,640,0,62aebce7bb1886000cae6c11,acupoints,0,nguyenhoainamfs0502@gmail.com,87,163,2,115,115,2,167,126,2,197,139,2,221,129,2,255,113,2,280,147,2,228,70,2,170,57,2,126,72,2
1270.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37f1126500b57d92061.png,480,640,0,62aebcf6bb1886000cae6c12,acupoints,0,nguyenhoainamfs0502@gmail.com,268,194,2,274,148,2,305,162,2,328,169,2,348,156,2,393,126,2,439,136,2,406,50,2,349,53,2,305,77,2
1271.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27d1126500b57d91ed1.png,480,640,0,62aebf4dbb1886000cae6c1b,acupoints,0,nguyenhoainamfs0502@gmail.com,282,192,2,302,151,2,354,168,2,388,174,2,409,160,2,440,130,2,475,148,2,407,55,2,349,60,2,299,83,2
1272.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2831126500b57d91eda.png,480,640,0,62aebf6cbb1886000cae6c1c,acupoints,0,nguyenhoainamfs0502@gmail.com,291,183,2,326,141,2,374,156,2,402,168,2,429,150,2,458,126,2,482,150,2,424,53,2,370,51,2,314,80,2
1273.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27a1126500b57d91ecd.png,480,640,0,62aebf76bb1886000cae6c1d,acupoints,0,nguyenhoainamfs0502@gmail.com,290,178,2,321,134,2,369,154,2,403,165,2,429,152,2,458,123,2,481,159,2,422,53,2,364,56,2,310,80,2
1274.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27e1126500b57d91ed2.png,480,640,0,62aebf8abb1886000cae6c1e,acupoints,0,nguyenhoainamfs0502@gmail.com,285,165,2,315,136,2,365,151,2,395,165,2,424,150,2,455,126,2,479,157,2,426,54,2,369,49,2,322,69,2
1275.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3a91126500b57d9209d.png,480,640,0,62aebf9bbb1886000cae6c1f,acupoints,0,nguyenhoainamfs0502@gmail.com,278,165,2,306,133,2,353,150,2,383,163,2,414,151,2,448,122,2,473,150,2,418,53,2,358,53,2,302,80,2
1276.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b11126500b57d920a9.png,480,640,0,62aebfa8bb1886000cae6c20,acupoints,0,nguyenhoainamfs0502@gmail.com,272,157,2,301,130,2,337,149,2,365,154,2,397,149,2,438,123,2,465,141,2,418,53,2,359,46,2,309,69,2
1277.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3a71126500b57d92099.png,480,640,0,62aebfefbb1886000cae6c21,acupoints,0,nguyenhoainamfs0502@gmail.com,262,172,2,283,128,2,328,145,2,352,153,2,381,144,2,433,120,2,456,144,2,415,53,2,366,45,2,320,63,2
1278.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ca1126500b57d91f48.png,480,640,0,62aec117bb1886000cae6c22,acupoints,0,nguyenhoainamfs0502@gmail.com,258,168,2,272,126,2,313,144,2,341,156,2,367,144,2,401,120,2,447,142,2,413,54,2,353,46,2,304,66,2
1279.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2cc1126500b57d91f4c.png,480,640,0,62aec120bb1886000cae6c23,acupoints,0,nguyenhoainamfs0502@gmail.com,255,163,2,265,126,2,302,141,2,332,153,2,360,144,2,401,122,2,439,144,2,413,51,2,354,43,2,303,64,2
128.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2dd1126500b57d91f65.png,480,640,0,62aec131bb1886000cae6c24,acupoints,0,nguyenhoainamfs0502@gmail.com,95,157,2,122,114,2,175,126,2,208,140,2,236,130,2,262,115,2,279,142,2,229,69,2,180,56,2,119,74,2
1280.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ce1126500b57d91f4f.png,480,640,0,62aec134bb1886000cae6c25,acupoints,0,nguyenhoainamfs0502@gmail.com,248,164,2,263,124,2,297,139,2,321,150,2,345,143,2,391,121,2,433,143,2,413,52,2,346,44,2,297,63,2
1281.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2801126500b57d91ed6.png,480,640,0,62aec164bb1886000cae6c26,acupoints,0,nguyenhoainamfs0502@gmail.com,244,164,2,254,124,2,291,139,2,314,155,2,345,142,2,387,121,2,424,142,2,411,52,2,342,41,2,295,66,2
1282.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2851126500b57d91ede.png,480,640,0,62aec170bb1886000cae6c27,acupoints,0,nguyenhoainamfs0502@gmail.com,243,157,2,257,122,2,292,141,2,318,154,2,340,146,2,391,122,2,433,141,2,406,52,2,343,43,2,289,64,2
1283.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27f1126500b57d91ed4.png,480,640,0,62aec17bbb1886000cae6c28,acupoints,0,nguyenhoainamfs0502@gmail.com,268,158,2,299,113,2,356,130,2,388,144,2,409,136,2,415,113,2,431,166,2,366,45,2,321,46,2,280,62,2
1284.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2821126500b57d91ed9.png,480,640,0,62aec187bb1886000cae6c29,acupoints,0,nguyenhoainamfs0502@gmail.com,242,155,2,275,111,2,333,126,2,362,136,2,386,131,2,393,108,2,412,156,2,348,46,2,307,41,2,262,57,2
1285.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2841126500b57d91edb.png,480,640,0,62aec191bb1886000cae6c2a,acupoints,0,nguyenhoainamfs0502@gmail.com,194,165,2,208,123,2,249,133,2,276,144,2,311,130,2,348,105,2,379,124,2,340,49,2,282,40,2,229,66,2
1286.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea27c1126500b57d91ed0.png,480,640,0,62aec246bb1886000cae6c2b,acupoints,0,nguyenhoainamfs0502@gmail.com,191,173,2,207,124,2,243,136,2,270,147,2,300,133,2,334,108,2,380,133,2,341,47,2,275,41,2,224,69,2
